ID,OPR,Auto,CCWM
USTXNOXMLM1B,30.364,-3.544,-29.428
USTXNOXMLM2B,65.817,9.24,49.14
USTXNOXMLM3A,8.793,3.287,-6.535
USTXNOXMLLT,16.858,2.624,-41.176
USTXNOFMQ,54.59,17.749,9.675
