ID,OPR,Auto,CCWM
USMIGIOS,89.875,9.331,89.548
USMIHAQ,26.872,-4.342,-23.936
USMIOCM4,62.513,12.324,27.055
USMIOCM3,49.892,13.377,13.28
USMIOCM6,63.234,16.854,20.494
USMISELT,80.592,22.055,44.321
USMICMP2WF,90.883,29.016,-9.676
