ID,OPR,Auto,CCWM
USCALAROS1,32.717,14.396,19.201
USCALAF2M1,49.299,3.382,23.4
USCALAF2M2,52.57,4.891,23.932
USCALAF2M3,27.823,13.159,-10.858
USCALAROQ1,70.506,14.265,20.702
USCALACMP,61.927,11.196,-20.93
