ID,OPR,Auto,CCWM
USNJNOM2,16.261,1.641,-12.606
USNJNOM1,76.566,17.991,55.143
USNJNOM4,44.348,9.231,7.495
USNJNOM5,45.063,10.18,6.752
USNJNOLT2,45.622,10.798,23.846
