ID,OPR,Auto,CCWM
USIAWIM6,5.2,2.728,-21.184
USIAWIM7,18.741,1.104,0.179
USIAWIM3,28.837,2.74,6.848
USIAWIM1,36.768,8.529,-3.897
USIAWIM5,5.361,-3.398,-42.816
USIAWILT,37.56,-0.126,22.545
USIANOSQ,23.749,5.168,-25.902
