ID,OPR,Auto,CCWM
USCALAEM1,57.173,21.939,47.088
USCALAEM2,34.422,13.715,-4.05
USCALAEM3,66.99,16.179,45.894
USCALADBQ2,69.814,24.337,0.887
USCALACMP,112.906,5.218,70.922
