ID,OPR,Auto,CCWM
USTXHOSELM1,0.47,-2.971,-42.082
USTXHOSELM3,57.422,7.426,31.143
USTXHOSELLT1,40.497,16.239,-16.561
USTXHOCMP,39.521,11.976,-22.402
