ID,OPR,Auto,CCWM
USTXSOTEM1,12.285,3.232,-47.699
USTXSOTEM2,33.46,9.828,12.63
USTXSOTEM3,48.158,21.464,10.508
USTXSOTELT,39.249,19.764,-56.927
USTXSOCMP3,18.944,9.296,-50.384
