ID,OPR,Auto,CCWM
USFLFLNEM2,23.2,1.238,-17.902
USFLFLNEM3,25.373,6.119,-28.084
USFLFLNEM4,45.431,-2.592,10.978
USFLFLNELT,51.264,10.468,7.359
USFLCMPLAWR,73.485,20.447,26.859
