ID,OPR,Auto,CCWM
CAABABNAM1,9.607,0.652,-11.783
CAABABNAM2,-5.835,-0.463,-33.45
CAABABNAM3,13.625,-5.482,-8.102
CAABABNAM4,41.407,20.609,14.125
CAABABNALT,20.449,11.149,-24.68
