ID,OPR,Auto,CCWM
USOKOKLAM5,12.383,8.075,-19.083
USOKOKLAM10,47.547,18.114,25.854
USOKOKLAM13,65.855,14.784,46.382
USOKOKLALT2,84.074,21.691,77.337
USOKCMP,74.815,11.103,2.137
