ID,OPR,Auto,CCWM
USCALASMS,22.102,4.668,11.024
USCALAWM1,11.928,0.653,-10.719
USCALAWM2,25.554,13.3,-15.688
USCALAWM3,16.618,9.186,-28.02
USCALAROQ2,28.834,2.164,-26.265
