ID,OPR,Auto,CCWM
USCALALCS1,1.677,3.35,-17.21
USCALAC2M1,19.879,4.386,-10.595
USCALAC2M2,15.725,-4.333,2.064
USCALAC2M3,38.035,2.428,27.511
USCALAMOQ1,50.514,8.053,3.269
