ID,OPR,Auto,CCWM
USNYNYNYS,44.217,0.146,30.417
USNYNYOPQ,46.721,5.119,25.451
USNYNYQUQ6,64.651,5.972,15.535
USNYNYNYSQ2,53.811,13.106,44.301
