ID,OPR,Auto,CCWM
USMINOQ,77.622,27.897,40.344
USMIPEQ,86.902,11.088,19.922
USMICMP2WF,87.614,36.341,4.376
FTCCMP1FRAN,98.097,37.58,-11.0
