ID,OPR,Auto,CCWM
USCALAORS,24.974,-2.298,14.834
USCALAO1M1,10.533,-3.44,-29.312
USCALAO1M2,57.72,2.938,14.414
USCALAO1M3,75.137,23.399,40.871
USCALAROQ1,106.04,24.629,62.838
USCALACMP,120.788,4.638,77.144
