ID,OPR,Auto,CCWM
USORPOS,31.584,2.339,-1.456
USORRCM1,62.647,5.586,36.591
USORRCM2,90.318,17.999,55.335
USORRCM3,66.291,7.692,4.648
USORWVLT,103.148,13.347,64.872
