ID,OPR,Auto,CCWM
USIAGEM6,36.47,10.598,24.541
USIAGEM3,38.228,11.737,12.904
USIAGEM8,50.184,23.452,28.362
USIAGEM11,57.982,18.398,15.145
USIAGEM2,48.173,15.247,20.186
USIAGELT,60.197,22.98,5.578
