ID,OPR,Auto,CCWM
USCHSLAOS,107.15,38.623,37.473
USCHSCHQ,87.256,18.986,40.653
USPACTQ,113.699,27.625,84.395
USPAEMQ2,89.181,21.596,9.845
USPACMP,92.335,23.985,2.876
FTCCMP1FRAN,133.423,41.103,68.026
