ID,OPR,Auto,CCWM
USCALAROS1,3.287,-2.953,-22.516
USCALAF2M1,25.769,5.907,6.211
USCALAF2M2,18.093,-1.967,-28.973
USCALAF2M3,44.07,4.409,-2.804
USCALAROQ1,35.301,5.194,-5.234
