ID,OPR,Auto,CCWM
USTXWPLUS,10.569,0.0,10.409
USTXWPLAM1,2.704,-2.717,-11.662
USTXWPLAM2,7.731,-1.086,-9.104
USTXWPLAMA3,19.857,-0.354,9.064
USTXWPLALTA,46.909,16.963,8.876
