ID,OPR,Auto,CCWM
USCALAOJS,11.651,1.343,-6.201
USCALAVM1,12.142,1.94,-56.969
USCALAVM2,41.778,9.186,-5.032
USCALAVM3,45.625,4.939,3.975
USCALADBQ1,59.273,15.571,-6.351
USCALACMP,70.644,3.372,-17.653
