ID,OPR,Auto,CCWM
USCANOSBM1A,94.858,29.071,57.633
USCANOSBM2A,58.203,18.818,-23.357
USCANOSBM3A,62.064,26.211,-54.151
USCANOSBLT,38.783,-0.141,-1.624
