ID,OPR,Auto,CCWM
USTXCEGMM6,24.537,3.907,-33.857
USTXCEGMM2,7.471,-2.469,-65.892
USTXCEGMM4,29.378,1.659,26.929
USTXCEGMLT,35.1,17.345,-4.723
