ID,OPR,Auto,CCWM
USSCNLCS2,10.216,-2.163,-3.042
USSCNLCS3,6.973,3.293,-7.626
USSCCHQ,10.232,-0.777,-48.676
USSCCMP,29.89,2.107,-18.943
