ID,OPR,Auto,CCWM
USAKAKSCM2,8.335,-6.085,-46.997
USAKAKSCM3,24.527,1.092,-4.135
USAKAKSCLT,66.373,5.781,69.204
USAKANQ,52.031,5.434,36.707
USAKCMP,39.554,-1.983,31.548
