ID,OPR,Auto,CCWM
USCANOSBM1A,18.554,-0.828,-9.802
USCANOSBM2B,34.425,-2.771,-16.342
USCANOSBM3B,53.532,12.18,-1.523
USCANOSBLT,36.954,-4.029,-51.991
