ID,OPR,Auto,CCWM
USCASDSDTUM1,11.963,0.751,7.579
USCASDSDTUM2,22.693,1.057,-9.077
USCASDSDTUM3,9.789,-2.742,-38.401
USCASDSDTULT,-6.872,3.021,-94.374
