ID,OPR,Auto,CCWM
USFLFLOCM1,0.0,0.0,0.0
USFLFLOCM3,3.207,-2.182,-14.112
USFLFLOCM4,4.454,1.037,-22.605
USFLFLOCLT,8.831,0.289,-30.334
