ID,OPR,Auto,CCWM
USCASDSDGAM1,3.487,-3.887,-36.315
USCASDSDGAM2,6.497,3.596,-34.723
USCASDSDGAM3,16.273,8.731,-58.389
USCASDSDGALT,29.813,10.2,-74.943
