ID,OPR,Auto,CCWM
USOKOCS,33.375,5.875,-5.5
USOKOKLAM4,77.889,9.131,69.812
USOKOKLAM7,92.77,14.784,105.725
USOKOKLAM9,36.918,11.989,-24.548
USOKOKLALT,115.539,13.666,50.26
USOKCMP,79.942,9.001,44.605
