ID,OPR,Auto,CCWM
USTXWPLUS,7.792,0.0,2.401
USTXWPLAM1,14.175,-0.454,4.956
USTXWPLAM2,19.137,2.42,12.887
USTXWPLAMA3,22.43,2.953,-2.172
USTXWPLALTA,23.441,-2.679,29.114
USTXWPCMP,37.334,7.998,5.965
