ID,OPR,Auto,CCWM
USCALAROS2,31.71,6.134,15.345
USCALAF1M2,57.581,15.969,53.988
USCALAF1M1,44.948,14.577,23.673
USCALAF1M3,62.93,12.996,39.861
USCALAROQ2,67.675,20.037,45.129
USCALACMP,56.719,6.643,-57.615
