ID,OPR,Auto,CCWM
USTXCESAOS,37.922,6.607,-24.484
USTXCEXSTM6,37.024,2.833,17.168
USTXCEXSTM2,36.266,8.971,-25.623
USTXCEXSTM3,21.11,10.442,-31.818
USTXCEXSTLT1,44.873,12.271,-22.722
