ID,OPR,Auto,CCWM
USNJSOM2,64.171,17.394,42.496
USNJSOM7,55.485,15.462,33.986
USNJSOM1,70.662,15.22,22.104
USNJSOM5,83.344,22.396,15.332
USNJSOLT,79.495,15.022,24.644
