ID,OPR,Auto,CCWM
USCASDSDDEM1,38.106,8.311,-19.108
USCASDSDDEM2,53.253,16.191,2.952
USCASDSDDEM3,75.622,30.11,43.038
USCASDSDDELT,44.932,21.56,-9.788
USCASDCMP,25.646,22.247,-79.59
