ID,OPR,Auto,CCWM
USNCHUQ,85.82,11.015,18.926
USNCWSQ,83.564,-1.897,35.917
USNCCMP,96.968,19.541,19.76
FTCCMP1EDIS,67.841,16.114,-11.632
