ID,OPR,Auto,CCWM
USTXSOTEM1,3.79,1.094,-64.427
USTXSOTEM2,0.204,-5.084,-31.92
USTXSOTEM3,20.888,-2.622,-32.27
USTXSOTELT,1.596,2.583,-67.845
