ID,OPR,Auto,CCWM
USFLFLSPM5,16.087,2.339,-7.975
USFLFLSPM2,19.706,-0.119,-7.021
USFLFLSPM4,-2.668,-3.923,-51.83
USFLFLSPLT,10.333,-0.107,-38.72
