ID,OPR,Auto,CCWM
USCANONEM1,47.334,13.485,37.207
USCANONEM2,60.716,11.352,35.918
USCANONEM3,64.526,25.509,36.816
USCANONELT,50.599,14.479,3.318
USCANOCMPSI,60.828,9.908,-7.059
