ID,OPR,Auto,CCWM
USTXNOULM1,11.289,3.85,-9.506
USTXNOULM2,54.121,0.073,34.015
USTXNOULM3,51.016,11.87,34.696
USTXNODULT1,54.399,13.236,51.4
USTXNOLTSQ,51.697,3.419,3.731
