ID,OPR,Auto,CCWM
USTXHOWLM2,18.876,-3.64,18.605
USTXHOWLM3,42.984,-0.909,16.594
USTXHOWLM1,19.234,-2.013,-4.768
USTXHOWLLT,43.9,14.516,5.287
