ID,OPR,Auto,CCWM
USCTSTOS,21.937,6.128,-100.109
USCTWIQ,4.855,-4.461,-60.409
USCTSOQ,52.485,11.856,-1.347
USCTCMP,51.262,17.813,-48.091
