ID,OPR,Auto,CCWM
USCANODUQ,15.358,10.173,-7.89
USCANOSJQ1,13.034,0.23,-48.238
USCANOCMPAU,137.996,49.579,96.529
FTCCMP1FRAN,83.167,25.321,-11.623
