ID,OPR,Auto,CCWM
USFLFLACM1,35.057,4.207,8.673
USFLFLACM2,39.953,20.591,-24.185
USFLFLACM3,43.026,11.993,9.058
USFLFLACM4,46.024,10.593,-14.559
USFLFLACLT,89.913,18.139,47.773
USFLCMPLAWR,59.968,11.1,-25.538
