ID,OPR,Auto,CCWM
USTXWPAMS,35.81,8.355,20.903
USTXWPAMM1,39.666,3.519,13.3
USTXWPAMM2,33.147,2.193,-3.354
USTXWPAMM3,43.677,17.236,15.536
USTXWPAMLT,12.84,-3.266,-41.15
