ID,OPR,Auto,CCWM
USTXWPEPM1,14.565,1.835,-10.566
USTXWPEPM2,19.547,1.155,-3.974
USTXWPEPM3,13.563,3.788,2.091
USTXWPEPLT,2.184,-6.641,-52.538
