ID,OPR,Auto,CCWM
USMOKSSTLNM8,15.125,9.083,-7.5
USMOKSSTLNM2,18.04,-0.576,-5.936
USMOKSSTLNM7,11.667,3.625,-12.125
USMOKSSTLNLT,17.932,-1.011,-18.907
USMOKSCMP,15.529,9.126,-85.424
