ID,OPR,Auto,CCWM
USWABRM1,73.154,17.021,55.901
USWABRM2,53.766,7.832,-3.248
USWAPALT1,100.354,32.04,50.733
USWABES4,71.823,5.782,-12.108
USWACMP,132.115,27.399,96.128
