ID,OPR,Auto,CCWM
CAABABSAM3,-0.75,-2.25,-31.75
CAABABSAM4,33.799,5.912,-20.036
CAABCMP,27.319,21.055,-50.08
CAABABSALTDOW,25.455,0.32,-0.334
