ID,OPR,Auto,CCWM
CAABABSAM1B,39.281,8.049,13.194
CAABABSAM4,42.629,6.426,-7.494
CAABCMP,55.074,1.482,35.409
CAABABSALTFIN,29.649,-0.254,-1.123
