ID,OPR,Auto,CCWM
USMIGIOS,95.894,23.331,59.627
USMIWCM1,13.664,2.902,5.637
USMIWCM2,43.571,11.549,32.198
USMIWCM3,65.755,14.792,54.527
USMISELT,64.773,9.075,6.626
