ID,OPR,Auto,CCWM
USGAATLM1,-1.225,-5.877,-38.806
USGAATLM2,24.604,16.955,-26.338
USGAATLM3,13.822,10.788,-34.676
USGAATLM4,56.387,19.069,26.688
USGAATLLT,16.075,7.067,-75.3
