ID,OPR,Auto,CCWM
USAKAKSCM1,14.27,-9.771,-17.352
USAKAKSCM2,-0.925,-6.146,-34.696
USAKAKSCM3,9.067,1.698,-25.65
USAKAKSCLT,1.214,2.447,-77.558
USAKANQ,22.418,4.554,-1.467
USAKCMP,-2.412,6.097,-67.65
