ID,OPR,Auto,CCWM
USTXSOCUM1,26.217,1.971,13.388
USTXSOCUM2,44.525,9.397,14.574
USTXSOCUM3,84.911,25.565,56.18
USTXSOCULT,89.872,14.997,44.521
USTXSOCMP3,56.725,10.884,-10.895
USTXSOBES,75.739,21.36,-16.59
