0
3
4
9
11
13
14
21
22
23
24
26
27
28
29
30
31
33
34
36
37
38
39
40
42
44
46
47
54
55
56
58
65
70
86
88
91
99
101
105
124
148
159
160
167
169
183
209
214
219
220
228
263
305
306
332
356
372
406
408
426
440
448
460
494
514
573
585
609
610
626
648
650
658
661
662
663
675
690
752
758
759
760
828
830
842
848
849
853
856
866
915
916
925
933
967
978
979
981
984
985
992
1001
1002
1025
1026
1027
1030
1046
1066
1068
1073
1079
1085
1086
1095
1099
1100
1101
1109
1114
1121
1127
1128
1131
1134
1137
1139
